CUST_ID,TRANSACTION_ID,PRODUCT_ID,ITEM_NAME,LINE,CATEGORY,NUMBER_OF_ITEMS,RRP,TOTAL_AMOUNT,TRANSACTION_TIME
202,12706,3214,Guess Women's Quilted Jacket,Clothes,Clothes,1,999.99,999.99,11/25/2010
515,28,6177,Guess Women's Moto Jacket,Clothes,Clothes,1,291.99,291.99,11/25/2010
496,8692,6178,Guess Women's Jean Jacket,Clothes,Clothes,1,249.99,249.99,11/25/2010
541,16125,6179,Guess Women's Skinny Jeans,Clothes,Clothes,1,249.99,249.99,11/25/2010
373,2745,6180,Guess Women's Boot Cut Jeans,Clothes,Clothes,1,599.99,599.99,11/26/2010
465,39145,6181,Anastasia Beverly Hills Dress,Clothes,Clothes,1,399.99,399.99,11/26/2010
749,27699,6182,Guess Fit and Flair Dress,Clothes,Clothes,1,324.99,324.99,11/26/2010
190,38297,6183,Bar III Cropped Jacket,Clothes,Clothes,1,199.99,199.99,11/26/2010
623,43142,6184,Anne Klein Fayza Dress Shoes,Clothes,Clothes,2,199.99,399.98,11/26/2010
688,32020,6185,Anne Klein Barb Dress Shoes,Clothes,Clothes,1,399.99,399.99,11/26/2010
28,34530,6186,Calvin Klein Gayle High Heel Shoes,Clothes,Clothes,1,194.99,194.99,11/26/2010
171,27265,6187,Calvin Klein Catherine High Heel Shoes,Clothes,Clothes,2,449.99,899.98,11/26/2010
968,8661,6188,Calvin Klein Zipper Sheath Dress,Clothes,Clothes,1,599.99,599.99,11/26/2010
722,25999,6191,Calvin Klein Sleevess Belted Striped Dress,Clothes,Clothes,1,639.99,639.99,11/26/2010
824,10411,6192,Calvin Klein Horseshoe Neckline Dress,Clothes,Clothes,2,194.99,389.98,11/26/2010
923,35361,6193,Calvin Klein Textured Sheath Dress,Clothes,Clothes,2,599.99,1199.98,11/26/2010
522,29653,6194,Elie Tahari Women's Kyle Knit Dress,Clothes,Clothes,3,399.99,1199.97,11/26/2010
522,16601,6195,Elie Tahari Women's Kyle Twist Knit Dress,Clothes,Clothes,1,575.99,575.99,11/26/2010
667,13030,6196,Nike Women's Black Leggings,Clothes,Clothes,1,499.99,499.99,11/26/2010
93,9011,6197,Nike Women's Blue Leggings,Clothes,Clothes,1,499.99,499.99,11/26/2010
111,1858,6198,Nike Women's Miulticolor Leggings,Clothes,Clothes,2,299.99,599.98,11/26/2010
940,2095,6199,Nike Women's Flash Running Tights,Clothes,Clothes,2,699.99,1399.98,11/26/2010
709,39426,6200,Elie Tahari One Button Jacket,Clothes,Clothes,1,899.99,899.99,11/26/2010
720,43159,6201,Elie Tahari Eggplant Career Suit,Clothes,Clothes,1,299.99,299.99,11/26/2010
716,16364,6202,Elie Tahari Black Career Suit,Clothes,Clothes,1,279.99,279.99,11/26/2010
706,33249,6203,Elie Tahari Scarlett Sleeveless Blouse,Clothes,Clothes,1,399.99,399.99,11/26/2010
495,11376,6204,Elie Tahari Watercolor Maxi Dress,Clothes,Clothes,2,299.99,599.98,11/26/2010
14,39260,6205,Elie Tahari Waterfall Maxi Dress,Clothes,Clothes,1,239.99,239.99,11/26/2010
451,33705,6206,Elie Tahari Hawaii Sunset Maxi Dress,Clothes,Clothes,1,599.99,599.99,11/26/2010
213,35390,6209,Elie Tahari White Career Blouse,Clothes,Clothes,1,291.99,291.99,11/26/2010
103,42698,6210,Nike Women's Hyperspike Shoe,Clothes,Clothes,1,559.99,559.99,11/26/2010
582,12801,6211,Nike Women's Air Max Running Shoe,Clothes,Clothes,2,104.99,209.98,11/26/2010
776,24813,6212,Nike Women's Free 5.0 Running Shoe,Clothes,Clothes,1,399.99,399.99,11/26/2010
330,17505,6213,Nike  Women's Air Max,Clothes,Clothes,1,449.99,449.99,11/26/2010
734,13387,6214,Nike Juvenate Women's Gold Shoes,Clothes,Clothes,1,779.99,779.99,11/26/2010
889,14803,3177,Nike Women Comfort+ Running Sneakers,Clothes,Clothes,1,509.99,509.99,11/26/2010
61,25961,3178,Nike Women Free Running Sneakers,Clothes,Clothes,1,149.99,149.99,11/26/2010
348,11627,3179,Ralph Lauren Hooded Pullover,Clothes,Clothes,1,149.99,149.99,11/26/2010
843,10400,3180,Ralph Lauren Cotton Indigo Sweater ,Clothes,Clothes,1,449.99,449.99,11/27/2010
650,12527,3181,Ralph Lauren Cotton Raglan Sweater,Clothes,Clothes,2,299.99,599.98,11/27/2010
940,8283,3182,Ralph Lauren Cashmere Sweater,Clothes,Clothes,1,399.99,399.99,11/27/2010
515,26614,3183,Ralph Lauren Ribbed Cotton Sweater,Clothes,Clothes,1,479.99,479.99,11/27/2010
397,38003,3184,Ralph Lauren Sport Cable Knit Sweater,Clothes,Clothes,1,1039.99,1039.99,11/27/2010
117,13576,3185,Guess Women's Full Collar Short Down Jacket,Clothes,Clothes,1,599.99,599.99,11/27/2010
918,24504,3186,Guess Women's Wrap Coat,Clothes,Clothes,1,314.99,314.99,11/27/2010
578,28617,3187,Guess Women's Quilted Jacket,Clothes,Clothes,1,249.99,249.99,11/27/2010
394,3011,3188,Guess Women's Moto Jacket,Clothes,Clothes,2,179.99,359.98,11/27/2010
334,8092,3191,Guess Women's Jean Jacket,Clothes,Clothes,1,229.99,229.99,11/27/2010
703,1671,3192,Guess Women's Skinny Jeans,Clothes,Clothes,1,584.99,584.99,11/27/2010
901,15362,3193,Guess Women's Boot Cut Jeans,Clothes,Clothes,2,499.99,999.98,11/27/2010
889,31777,3194,Guess Women's Mid-rise Jeans,Clothes,Clothes,1,429.99,429.99,11/27/2010
58,15971,3195,Tommy Hilfiger Jacquard Tote,Clothes,Clothes,1,699.99,699.99,11/27/2010
685,41888,3196,Tommy Arianna Tote,Clothes,Clothes,1,584.99,584.99,11/27/2010
405,25148,3197,Tommy Hilfiger Everyday Tote,Clothes,Clothes,1,149.99,149.99,11/27/2010
523,38169,3198,Tommy Hilfiger Alexa purse ,Clothes,Clothes,1,399.99,399.99,11/27/2010
833,41371,3199,Elie Tahari Jocelyn Dress,Clothes,Clothes,2,299.99,599.98,11/27/2010
263,13987,3200,Elie Tahari Emory Dress,Clothes,Clothes,1,299.99,299.99,11/27/2010
503,890,3201,Elie Tahari Ophelia Dress,Clothes,Clothes,1,429.99,429.99,11/27/2010
196,7176,3202,Elie Tahari Gwenyth Dress,Clothes,Clothes,2,324.99,649.98,11/27/2010
961,17666,3203,Adidas Black Running Tights,Clothes,Clothes,1,1199.99,1199.99,11/27/2010
316,1435,3204,Adidas Originals Black Hoodie,Clothes,Clothes,1,449.99,449.99,11/27/2010
146,20883,3205,Adidas Originals Grey Hoodie,Clothes,Clothes,1,1099.99,1099.99,11/27/2010
71,33222,3206,Adidas Originals Classic White Sweatshirt,Clothes,Clothes,1,639.99,639.99,11/27/2010
547,6026,3209,Adidas Originals Classic Black Sweatshirt,Clothes,Clothes,1,779.99,779.99,11/27/2010
300,29128,3210,Adidas Originals Classic Grey Sweatshirt,Clothes,Clothes,2,779.99,1559.98,11/27/2010
218,7235,3211,Adidas Originals Grey Running Tights,Clothes,Clothes,2,429.99,859.98,11/27/2010
980,23189,3212,Adidas Training Pant - Black,Clothes,Clothes,1,1099.99,1099.99,11/28/2010
632,13078,3213,Adidas Training Pant - White,Clothes,Clothes,2,299.99,599.98,11/28/2010
926,3059,3214,Adidas Classic 3-stripe pant,Clothes,Clothes,2,324.99,649.98,11/28/2010
628,39612,6177,Adidas Classic 3-stripe pant - blue,Clothes,Clothes,2,599.99,1199.98,11/28/2010
716,28898,6178,Elie Tahari Lace Dress,Clothes,Clothes,2,324.99,649.98,11/28/2010
368,32145,6179,Adidas Training Pant - Black,Clothes,Clothes,1,199.99,199.99,11/28/2010
861,9827,6180,Adidas Originals Grey Running Tights,Clothes,Clothes,1,699.99,699.99,11/28/2010
96,26,6181,Anastasia Beverly Hills Dress,Clothes,Clothes,1,239.99,239.99,11/28/2010
610,12179,6182,Guess Fit and Flair Dress,Clothes,Clothes,3,1199.99,3599.97,11/28/2010
573,24804,6183,Bar III Cropped Jacket,Clothes,Clothes,1,1199.99,1199.99,11/28/2010
598,26410,6184,Anne Klein Fayza Dress Shoes,Clothes,Clothes,1,299.99,299.99,11/28/2010
599,21961,6185,Anne Klein Barb Dress Shoes,Clothes,Clothes,1,899.99,899.99,11/28/2010
213,3290,6186,Calvin Klein Gayle High Heel Shoes,Clothes,Clothes,1,314.99,314.99,11/28/2010
597,14284,6187,Calvin Klein Catherine High Heel Shoes,Clothes,Clothes,1,499.99,499.99,11/28/2010
213,23192,6188,Calvin Klein Zipper Sheath Dress,Clothes,Clothes,1,639.99,639.99,11/28/2010
546,13442,6191,Calvin Klein Sleevess Belted Striped Dress,Clothes,Clothes,1,399.99,399.99,11/28/2010
61,10365,6192,Calvin Klein Horseshoe Neckline Dress,Clothes,Clothes,1,429.99,429.99,11/28/2010
171,19901,6193,Calvin Klein Textured Sheath Dress,Clothes,Clothes,1,399.99,399.99,11/28/2010
976,12393,6194,Elie Tahari Women's Kyle Knit Dress,Clothes,Clothes,1,639.99,639.99,11/28/2010
155,16858,6195,Elie Tahari Women's Kyle Twist Knit Dress,Clothes,Clothes,1,399.99,399.99,11/28/2010
898,11390,6196,Nike Women's Black Leggings,Clothes,Clothes,1,639.99,639.99,11/28/2010
399,11501,6197,Nike Women's Blue Leggings,Clothes,Clothes,1,399.99,399.99,11/28/2010
530,14008,6198,Nike Women's Miulticolor Leggings,Clothes,Clothes,1,149.99,149.99,11/28/2010
556,1776,6199,Nike Women's Flash Running Tights,Clothes,Clothes,1,399.99,399.99,11/28/2010
9,5857,6200,Elie Tahari One Button Jacket,Clothes,Clothes,1,779.99,779.99,11/28/2010
588,6156,6201,Elie Tahari Eggplant Career Suit,Clothes,Clothes,1,449.99,449.99,11/28/2010
930,12464,6202,Elie Tahari Black Career Suit,Clothes,Clothes,1,429.99,429.99,11/28/2010
824,37362,6203,Elie Tahari Scarlett Sleeveless Blouse,Clothes,Clothes,2,449.99,899.98,11/28/2010
775,36011,6204,Elie Tahari Watercolor Maxi Dress,Clothes,Clothes,1,399.99,399.99,11/28/2010
889,23457,6205,Elie Tahari Waterfall Maxi Dress,Clothes,Clothes,1,449.99,449.99,11/28/2010
713,14756,6206,Elie Tahari Hawaii Sunset Maxi Dress,Clothes,Clothes,2,599.99,1199.98,11/28/2010
511,25298,6209,Elie Tahari White Career Blouse,Clothes,Clothes,1,229.99,229.99,11/28/2010
375,5278,6210,Nike Women's Hyperspike Shoe,Clothes,Clothes,1,149.99,149.99,11/28/2010
918,30911,6211,Nike Women's Air Max Running Shoe,Clothes,Clothes,2,229.99,459.98,11/28/2010
676,34286,6212,Nike Women's Free 5.0 Running Shoe,Clothes,Clothes,1,1299.99,1299.99,11/28/2010
936,22842,6213,Nike  Women's Air Max,Clothes,Clothes,1,1299.99,1299.99,11/28/2010
241,28595,6214,Nike Juvenate Women's Gold Shoes,Clothes,Clothes,1,999.99,999.99,11/28/2010
370,29094,3177,Nike Women Comfort+ Running Sneakers,Clothes,Clothes,1,649.99,649.99,11/29/2010
887,40226,3178,Nike Women Free Running Sneakers,Clothes,Clothes,1,899.99,899.99,11/29/2010
761,21139,3179,Ralph Lauren Hooded Pullover,Clothes,Clothes,1,539.99,539.99,11/29/2010
800,34497,3180,Ralph Lauren Cotton Indigo Sweater ,Clothes,Clothes,1,299.99,299.99,11/29/2010
804,21596,3181,Ralph Lauren Cotton Raglan Sweater,Clothes,Clothes,2,559.99,1119.98,11/29/2010
116,31532,3182,Ralph Lauren Cashmere Sweater,Clothes,Clothes,2,399.99,799.98,11/29/2010
3,38736,3183,Ralph Lauren Ribbed Cotton Sweater,Clothes,Clothes,1,429.99,429.99,11/29/2010
405,13754,3184,Ralph Lauren Sport Cable Knit Sweater,Clothes,Clothes,1,699.99,699.99,11/29/2010
199,28600,3185,Guess Women's Full Collar Short Down Jacket,Clothes,Clothes,1,299.99,299.99,11/29/2010
889,28631,3186,Guess Women's Wrap Coat,Clothes,Clothes,1,449.99,449.99,11/29/2010
209,36946,3187,Guess Women's Quilted Jacket,Clothes,Clothes,3,149.99,449.97,11/29/2010
998,1910,3188,Guess Women's Moto Jacket,Clothes,Clothes,2,599.99,1199.98,11/29/2010
810,33718,3191,Guess Women's Jean Jacket,Clothes,Clothes,1,1299.99,1299.99,11/29/2010
665,18184,3192,Guess Women's Skinny Jeans,Clothes,Clothes,1,149.99,149.99,11/29/2010
9,15645,3193,Guess Women's Boot Cut Jeans,Clothes,Clothes,2,149.99,299.98,11/29/2010
462,13106,3194,Guess Women's Mid-rise Jeans,Clothes,Clothes,1,199.99,199.99,11/29/2010
734,3559,3195,Tommy Hilfiger Jacquard Tote,Clothes,Clothes,1,149.99,149.99,11/29/2010
845,41408,3196,Tommy Arianna Tote,Clothes,Clothes,1,239.99,239.99,11/29/2010
751,29753,3197,Tommy Hilfiger Everyday Tote,Clothes,Clothes,1,649.99,649.99,11/29/2010
492,320,3198,Tommy Hilfiger Alexa purse ,Clothes,Clothes,1,449.99,449.99,11/29/2010
293,2152,3199,Elie Tahari Jocelyn Dress,Clothes,Clothes,2,599.99,1199.98,11/29/2010
851,22569,3200,Elie Tahari Emory Dress,Clothes,Clothes,1,239.99,239.99,11/29/2010
31,34422,3201,Elie Tahari Ophelia Dress,Clothes,Clothes,1,291.99,291.99,11/29/2010
338,8094,3202,Elie Tahari Gwenyth Dress,Clothes,Clothes,3,1099.99,3299.97,11/29/2010
93,17641,3203,Adidas Black Running Tights,Clothes,Clothes,2,1099.99,2199.98,11/29/2010
27,35527,3204,Adidas Originals Black Hoodie,Clothes,Clothes,2,429.99,859.98,11/29/2010
360,38011,3205,Adidas Originals Grey Hoodie,Clothes,Clothes,2,599.99,1199.98,11/29/2010
691,18275,3206,Adidas Originals Classic White Sweatshirt,Clothes,Clothes,1,299.99,299.99,11/29/2010
856,9591,3209,Adidas Originals Classic Black Sweatshirt,Clothes,Clothes,1,1039.99,1039.99,11/29/2010
961,41399,3210,Adidas Originals Classic Grey Sweatshirt,Clothes,Clothes,1,249.99,249.99,11/29/2010
480,9284,3211,Adidas Originals Grey Running Tights,Clothes,Clothes,1,449.99,449.99,11/29/2010
334,40534,3212,Adidas Training Pant - Black,Clothes,Clothes,1,278.99,278.99,11/29/2010
788,35547,3213,Adidas Training Pant - White,Clothes,Clothes,1,299.99,299.99,11/29/2010
74,21841,3214,Adidas Classic 3-stripe pant,Clothes,Clothes,1,599.99,599.99,11/29/2010
959,41202,6177,Adidas Classic 3-stripe pant - blue,Clothes,Clothes,1,449.99,449.99,11/29/2010
5,37690,6178,Elie Tahari Lace Dress,Clothes,Clothes,3,899.99,2699.97,11/29/2010
907,42431,6179,Adidas Training Pant - Black,Clothes,Clothes,2,278.99,557.98,11/30/2010
962,16543,6180,Adidas Originals Grey Running Tights,Clothes,Clothes,1,639.99,639.99,11/30/2010
259,4389,6181,Anastasia Beverly Hills Dress,Clothes,Clothes,1,299.99,299.99,11/30/2010
635,20904,6182,Guess Fit and Flair Dress,Clothes,Clothes,1,499.99,499.99,11/30/2010
510,19758,6183,Bar III Cropped Jacket,Clothes,Clothes,1,299.99,299.99,11/30/2010
407,32665,6184,Anne Klein Fayza Dress Shoes,Clothes,Clothes,1,1299.99,1299.99,11/30/2010
936,27966,6185,Anne Klein Barb Dress Shoes,Clothes,Clothes,2,449.99,899.98,11/30/2010
438,7775,6186,Calvin Klein Gayle High Heel Shoes,Clothes,Clothes,1,299.99,299.99,11/30/2010
891,15039,6187,Calvin Klein Catherine High Heel Shoes,Clothes,Clothes,1,149.99,149.99,11/30/2010
116,27252,6188,Calvin Klein Zipper Sheath Dress,Clothes,Clothes,1,324.99,324.99,11/30/2010
548,11940,6191,Calvin Klein Sleevess Belted Striped Dress,Clothes,Clothes,1,429.99,429.99,11/30/2010
581,19629,6192,Calvin Klein Horseshoe Neckline Dress,Clothes,Clothes,1,449.99,449.99,11/30/2010
482,7460,6193,Calvin Klein Textured Sheath Dress,Clothes,Clothes,1,599.99,599.99,11/30/2010
179,11814,6194,Elie Tahari Women's Kyle Knit Dress,Clothes,Clothes,1,599.99,599.99,11/30/2010
573,12263,6195,Elie Tahari Women's Kyle Twist Knit Dress,Clothes,Clothes,1,599.99,599.99,11/30/2010
485,24494,6196,Nike Women's Black Leggings,Clothes,Clothes,1,429.99,429.99,11/30/2010
744,10194,6197,Nike Women's Blue Leggings,Clothes,Clothes,1,359.99,359.99,11/30/2010
738,18818,6198,Nike Women's Miulticolor Leggings,Clothes,Clothes,1,1199.99,1199.99,11/30/2010
196,33626,6199,Nike Women's Flash Running Tights,Clothes,Clothes,2,429.99,859.98,11/30/2010
94,29713,6200,Elie Tahari One Button Jacket,Clothes,Clothes,2,639.99,1279.98,11/30/2010
735,24488,6201,Elie Tahari Eggplant Career Suit,Clothes,Clothes,1,249.99,249.99,11/30/2010
771,31840,6202,Elie Tahari Black Career Suit,Clothes,Clothes,1,134.99,134.99,11/30/2010
345,975,6203,Elie Tahari Scarlett Sleeveless Blouse,Clothes,Clothes,1,299.99,299.99,11/30/2010
595,16183,6204,Elie Tahari Watercolor Maxi Dress,Clothes,Clothes,1,239.99,239.99,11/30/2010
38,28618,6205,Elie Tahari Waterfall Maxi Dress,Clothes,Clothes,1,1299.99,1299.99,11/30/2010
785,2324,6206,Elie Tahari Hawaii Sunset Maxi Dress,Clothes,Clothes,1,1019.99,1019.99,11/30/2010
308,12065,6209,Elie Tahari White Career Blouse,Clothes,Clothes,1,1019.99,1019.99,11/30/2010
198,14272,6210,Nike Women's Hyperspike Shoe,Clothes,Clothes,1,1019.99,1019.99,11/30/2010
857,41402,6211,Nike Women's Air Max Running Shoe,Clothes,Clothes,1,278.99,278.99,11/30/2010
480,6049,6212,Nike Women's Free 5.0 Running Shoe,Clothes,Clothes,1,1299.99,1299.99,11/30/2010
6,41337,6213,Nike  Women's Air Max,Clothes,Clothes,1,149.99,149.99,11/30/2010
465,25552,6214,Nike Juvenate Women's Gold Shoes,Clothes,Clothes,1,149.99,149.99,11/30/2010
515,19293,3177,Nike Women Comfort+ Running Sneakers,Clothes,Clothes,1,1299.99,1299.99,11/30/2010
338,11778,3178,Nike Women Free Running Sneakers,Clothes,Clothes,1,149.99,149.99,11/30/2010
952,31308,3179,Ralph Lauren Hooded Pullover,Clothes,Clothes,1,299.99,299.99,11/30/2010
317,38002,3180,Ralph Lauren Cotton Indigo Sweater ,Clothes,Clothes,1,319.99,319.99,11/30/2010
132,8797,3181,Ralph Lauren Cotton Raglan Sweater,Clothes,Clothes,1,449.99,449.99,11/30/2010
