from,to,distance
L70,L70,0
L75,L70,0.513333408728
L76,L70,1.53450445497
L77,L70,2.24434043101
L78,L70,2.93716979947
L79,L70,3.67063894793
L80,L70,5.13728645945
L81,L70,7.76922230213
L82,L70,3.41381327788
L91,L70,3.16607923891
L93,L70,3.66877669973
L99,L70,6.44165638014
L102,L70,5.88466154471
L103,L70,5.0164342541
L106,L70,4.18207812503
L113,L70,8.33595064698
L116,L70,4.28648372705
L122,L70,3.78810422706
L128,L70,3.38519330639
L134,L70,3.01675863256
L135,L70,2.54517079007
L138,L70,3.10753480868
L139,L70,3.30448380354
L141,L70,3.51764819886
L145,L70,3.49959856309
L146,L70,3.45941203441
L147,L70,3.48959119562
L150,L70,3.52181764283
L151,L70,3.22773697495
L153,L70,4.25614377529
L154,L70,7.39972828303
L155,L70,6.68992742726
L156,L70,3.5308590448
L157,L70,3.28519908505
L159,L70,4.53295435001
L162,L70,5.89477995167
L168,L70,4.28187185793
L171,L70,3.1815443263
L173,L70,3.40641833678
L178,L70,3.60977669798
L179,L70,3.98461307844
L185,L70,2.91363716486
L186,L70,3.03657357719
L191,L70,2.86811504329
L203,L70,2.58196537396
L206,L70,2.71513805565
L213,L70,2.79162570291
L222,L70,2.96716811845
L227,L70,3.22378859557
L229,L70,4.79285391228
L231,L70,5.56676236602
L246,L70,4.98405761112
L247,L70,2.84167834355
L249,L70,2.45893493604
L252,L70,1.78153910348
L262,L70,1.5642757286
L271,L70,1.21601628434
L273,L70,1.03366332144
L274,L70,0.870786567633
L292,L70,1.02067026611
L299,L70,1.27048963745
L309,L70,1.75392382775
L310,L70,2.07335986304
L313,L70,3.38974051643
L315,L70,3.76656929176
L321,L70,4.07668569825
L323,L70,4.47393638623
L328,L70,3.75716658121
L333,L70,3.24142953506
L334,L70,2.51369827672
L336,L70,2.37381236936
L338,L70,2.22241901048
L349,L70,1.96366528712
L355,L70,4.89211322276
L361,L70,3.58161778519
L365,L70,7.05949963936
L370,L70,1.84137025742
L371,L70,5.38553172998
L375,L70,6.95136357964
L382,L70,7.37281062803
L385,L70,6.01415934975
L387,L70,4.92480559428
L392,L70,4.85315744759
L393,L70,5.15744962986
L402,L70,6.08551917133
L408,L70,3.61546657078
L411,L70,3.31500465209
L412,L70,2.85350172206
L418,L70,2.47085544894
L423,L70,2.10717617648
L430,L70,1.35096891521
L431,L70,1.22711050244
L437,L70,1.19580615279
L444,L70,1.2374079675
L445,L70,1.47078773789
L469,L70,2.19215562519
L483,L70,1.76933325181
L493,L70,1.33129648343
L495,L70,1.10575437846
L496,L70,0.960906197926
L511,L70,0.988872088375
L527,L70,5.34533640568
L529,L70,4.9755314149
L530,L70,4.47812669259
L540,L70,4.14448497299
L543,L70,4.30663470324
L554,L70,4.66573992755
L556,L70,3.65936928141
L560,L70,2.4880145485
L0,L70,2.88694881805
L7,L75,6.30656061763
L18,L75,6.08435205449
L26,L75,7.89636614627
L33,L75,6.05549383808
L36,L75,4.65055168119
L38,L75,3.75113789622
L57,L75,2.9773404301
L62,L75,2.02722254802
L63,L75,1.38590725317
L70,L75,0.513333408728
L75,L75,0
L76,L75,1.02213998622
L77,L75,1.73101107405
L78,L75,2.43028921507
L79,L75,3.15766668504
L80,L75,4.63110119297
L81,L75,8.11623394867
L82,L75,3.77271347501
L91,L75,3.49405898522
L93,L75,4.05186056685
L99,L75,6.67292852212
L102,L75,6.11449458992
L103,L75,5.25427090058
L106,L75,4.42618944603
L113,L75,8.84913872069
L116,L75,4.22204793393
L122,L75,3.73182537726
L128,L75,3.31790136807
L134,L75,2.93445979594
L135,L75,2.51989295636
L138,L75,2.97211679081
L139,L75,3.08827564967
L141,L75,3.23277228117
L145,L75,3.16429715677
L146,L75,3.06217709703
L147,L75,3.05297707053
L150,L75,3.05387696388
L151,L75,3.17796248756
L153,L75,3.74586919711
L154,L75,6.8983119113
L155,L75,6.1872787785
L156,L75,3.30153691589
L157,L75,3.13770708139
L159,L75,4.03511273931
L162,L75,5.39052374729
L168,L75,3.7830516202
L171,L75,2.78970134717
L173,L75,2.97320304954
L178,L75,3.13792167071
L179,L75,3.50065057224
L185,L75,2.62352274994
L186,L75,2.68818416008
L191,L75,2.70158011867
L203,L75,2.92792605521
L206,L75,3.11591607836
L213,L75,3.23569377125
L222,L75,3.44373398403
L227,L75,3.71939846338
L229,L75,5.29627086043
L231,L75,5.13474257803
L246,L75,4.55111856159
L247,L75,2.43291341859
L249,L75,2.078373908
L252,L75,1.51506831681
L262,L75,1.29377553127
L271,L75,0.979047418013
L273,L75,0.911356463969
L274,L75,1.17896256374
L292,L75,1.42881551344
L299,L75,1.7221127587
L309,L75,2.21785503105
L310,L75,2.54026385629
L313,L75,3.87515588912
L315,L75,4.25955248394
L321,L75,4.57509171765
L323,L75,4.9760733863
L328,L75,4.00190569607
L333,L75,3.4710626779
L334,L75,2.71226535374
L336,L75,2.61886324239
L338,L75,2.55761741535
L349,L75,2.38414081444
L355,L75,4.3787845695
L361,L75,3.64716713725
L365,L75,7.48509785984
L370,L75,1.68582116537
L371,L75,5.88454168715
L375,L75,6.4835597329
L382,L75,6.9219852001
L385,L75,6.50862210903
L387,L75,5.42735427929
L392,L75,4.36021301052
L393,L75,4.66880711254
L402,L75,5.60864687876
L408,L75,3.11387329894
L411,L75,2.82043032876
L412,L75,2.3780215995
L418,L75,2.02526494908
L423,L75,1.71792084745
L430,L75,1.27412618833
L431,L75,1.32091890293
L437,L75,1.43721655667
L444,L75,1.5659822886
L445,L75,1.88899374522
L469,L75,2.6831744796
L483,L75,1.39936920643
L493,L75,0.987030951329
L495,L75,0.888869333548
L496,L75,0.937676568406
L511,L75,1.12421970909
L527,L75,5.64490644735
L529,L75,5.28297442777
L530,L75,4.78891246914
L540,L75,4.45815807343
L543,L75,3.79918185042
L554,L75,4.15408695414
L556,L75,3.16092822237
L560,L75,2.56079546479
L0,L75,3.10390411366
L7,L76,6.57105129997
L18,L76,6.43753326221
L26,L76,8.91739979516
L33,L76,7.07681215265
L36,L76,5.67218137621
L38,L76,4.77299949568
L57,L76,3.99939924937
L62,L76,3.0488720247
L63,L76,2.40637595431
L70,L76,1.53450445497
L75,L76,1.02213998622
L76,L76,0
L77,L76,0.715094755822
L78,L76,1.46193725594
L79,L76,2.13644500165
L80,L76,3.6156054696
L81,L76,8.90427930257
L82,L76,4.61699955503
L91,L76,4.30191512139
L93,L76,4.92467743407
L99,L76,7.28134008803
L102,L76,6.72719426907
L103,L76,5.89276081717
L106,L76,5.09046588331
L113,L76,9.87002975955
L116,L76,4.35351525786
L122,L76,3.90226879129
L128,L76,3.49147657734
L134,L76,3.10751447352
L135,L76,2.83737322257
L138,L76,3.03581455749
L139,L76,2.96741541556
L141,L76,2.93788496601
L145,L76,2.74429511576
L146,L76,2.47343146013
L147,L76,2.34106983398
L150,L76,2.23424764755
L151,L76,3.24740130028
L153,L76,2.72491839846
L154,L76,5.88934829544
L155,L76,5.17665387049
L156,L76,2.98133668237
L157,L76,3.01008498177
L159,L76,3.03650363518
L162,L76,4.37770886944
L168,L76,2.78309244754
L171,L76,2.09978723768
L173,L76,2.15824872375
L178,L76,2.21109617041
L179,L76,2.53737595388
L185,L76,2.2161825707
L186,L76,2.12419935676
L191,L76,2.57320420656
L203,L76,3.68969943477
L206,L76,3.95447895042
L213,L76,4.13767725645
L222,L76,4.39441520296
L227,L76,4.700600164
L229,L76,6.31305488745
L231,L76,4.27900682053
L246,L76,3.70008394572
L247,L76,1.72101098589
L249,L76,1.49213445708
L252,L76,1.38027748684
L262,L76,1.23411459641
L271,L76,1.16108396589
L273,L76,1.33644603126
L274,L76,2.02240252409
L292,L76,2.34154071051
L299,L76,2.66634175816
L309,L76,3.16477927418
L310,L76,3.48589496972
L313,L76,4.83792366515
L315,L76,5.23414803348
L321,L76,5.55898056761
L323,L76,5.96660026962
L328,L76,4.67729120423
L333,L76,4.13970244245
L334,L76,3.36950998123
L336,L76,3.34533363091
L338,L76,3.40110988388
L349,L76,3.3275261083
L355,L76,3.36089175163
L361,L76,3.90648725915
L365,L76,8.32228497378
L370,L76,1.75067078564
L371,L76,6.86725019432
L375,L76,5.54080364235
L382,L76,6.01337952487
L385,L76,7.48105449041
L387,L76,6.41807636201
L392,L76,3.37110617471
L393,L76,3.68793907017
L402,L76,4.64970212437
L408,L76,2.1100931379
L411,L76,1.83626984937
L412,L76,1.46050313435
L418,L76,1.23338464096
L423,L76,1.17168490399
L430,L76,1.61093104806
L431,L76,1.8970224641
L437,L76,2.17264359755
L444,L76,2.38460860681
L445,L76,2.78891343698
L469,L76,3.66221299306
L483,L76,1.16844541692
L493,L76,1.04234637687
L495,L76,1.27807313008
L496,L76,1.5811644557
L511,L76,1.88461750235
L527,L76,6.37617818218
L529,L76,6.03083782483
L530,L76,5.54855865066
L540,L76,5.22721215625
L543,L76,2.81576175388
L554,L76,3.1494524756
L556,L76,2.22140797769
L560,L76,3.03934644005
L0,L76,3.76814635895
L7,L77,6.72605056582
L18,L77,6.65490731371
L26,L77,9.62705401533
L33,L77,7.78599823661
L36,L77,6.3807504366
L38,L77,5.48097841144
L57,L77,4.70662414443
L62,L77,3.75773163802
L63,L77,3.11691019832
L70,L77,2.24434043101
L75,L77,1.73101107405
L76,L77,0.715094755822
L77,L77,0
L78,L77,0.789716138892
L79,L77,1.42912524875
L80,L77,2.94037635637
L81,L77,9.40415605936
L82,L77,5.18226412669
L91,L77,4.8476110787
L93,L77,5.50600573467
L99,L77,7.66369164697
L102,L77,7.11726451469
L103,L77,6.3087747075
L106,L77,5.5336516104
L113,L77,10.5799001166
L116,L77,4.46406780479
L122,L77,4.0549714691
L128,L77,3.66392074845
L134,L77,3.30004499969
L135,L77,3.13727774176
L138,L77,3.16038177844
L139,L77,2.9676466164
L141,L77,2.80981371805
L145,L77,2.5303287862
L146,L77,2.13505785937
L147,L77,1.89735152182
L150,L77,1.69005544291
L151,L77,3.58601495798
L153,L77,2.03489590708
L154,L77,5.22230469295
L155,L77,4.50783166035
L156,L77,3.07473090651
L157,L77,3.23847316775
L159,L77,2.40147941657
L162,L77,3.70632406613
L168,L77,2.14847316862
L171,L77,1.93581700138
L173,L77,1.83811205672
L178,L77,1.72462863751
L179,L77,1.97596453044
L185,L77,2.30549564705
L186,L77,2.08641303376
L191,L77,2.83101992873
L203,L77,4.34210049418
L206,L77,4.63096751481
L213,L77,4.83286284251
L222,L77,5.10177128564
L227,L77,5.41372579376
L229,L77,7.00555025496
L231,L77,3.82301030634
L246,L77,3.26147267129
L247,L77,1.58391126577
L249,L77,1.53567560568
L252,L77,1.78785424527
L262,L77,1.71264806274
L271,L77,1.75347223125
L273,L77,1.97461387867
L274,L77,2.71892952496
L292,L77,3.04734671428
L299,L77,3.37596117585
L309,L77,3.87351642215
L310,L77,4.19366471028
L313,L77,5.54751371669
L315,L77,5.94589522936
L321,L77,6.27223411062
L323,L77,6.68072240041
L328,L77,5.1338968942
L333,L77,4.60194140226
L334,L77,3.84423237486
L336,L77,3.86046358813
L338,L77,3.98214716347
L349,L77,3.96902065063
L355,L77,2.64789133996
L361,L77,4.32765813749
L365,L77,8.98452121665
L370,L77,2.20246172288
L371,L77,7.5799872661
L375,L77,4.96841197087
L382,L77,5.47852412552
L385,L77,8.19150797249
L387,L77,7.13215854317
L392,L77,2.74981726606
L393,L77,3.07703289167
L402,L77,4.06242477981
L408,L77,1.47917925866
L411,L77,1.26280997973
L412,L77,1.0661310934
L418,L77,1.10164248022
L423,L77,1.34017784368
L430,L77,2.19276738498
L431,L77,2.53310082335
L437,L77,2.84185418883
L444,L77,3.07030572431
L445,L77,3.4894437505
L469,L77,4.37557345586
L483,L77,1.38097581314
L493,L77,1.47682978151
L495,L77,1.79721361553
L496,L77,2.15169555837
L511,L77,2.47563070395
L527,L77,6.84994653906
L529,L77,6.51875929323
L530,L77,6.04880909407
L540,L77,5.73695229303
L543,L77,2.1113836674
L554,L77,2.43513969178
L556,L77,1.55749503029
L560,L77,3.42354702645
L0,L77,4.23608209207
L7,L78,6.6079466385
L18,L78,6.60811068244
L26,L78,10.2893635109
L33,L78,8.4488253633
L36,L78,7.04398154857
L38,L78,6.14459886513
L57,L78,5.37062090188
L62,L78,4.43271111324
L63,L78,3.80276052371
L70,L78,2.93716979947
L75,L78,2.43028921507
L76,L78,1.46193725594
L77,L78,0.789716138892
L78,L78,0
L79,L78,0.939518077963
L80,L78,2.49270285785
L81,L78,9.68342209774
L82,L78,5.58833747728
L91,L78,5.23170599184
L93,L78,5.93100166397
L99,L78,7.80153355369
L102,L78,7.27003803786
L103,L78,6.50328710529
L106,L78,5.77334491397
L113,L78,11.2422174073
L116,L78,4.34127335576
L122,L78,3.9924295899
L128,L78,3.63904622504
L134,L78,3.31531382613
L135,L78,3.28065556139
L138,L78,3.10846696492
L139,L78,2.79068362569
L141,L78,2.50112440168
L145,L78,2.14611788406
L146,L78,1.64159097549
L147,L78,1.2995779975
L150,L78,0.988353057779
L151,L78,4.29315258918
L153,L78,1.58007835626
L154,L78,4.75274633309
L155,L78,4.04254173659
L156,L78,3.64743426781
L157,L78,3.89264846681
L159,L78,2.10004367743
L162,L78,3.2483901784
L168,L78,1.86881464996
L171,L78,2.37301884054
L173,L78,2.12831588879
L178,L78,1.80433793474
L179,L78,1.88441998721
L185,L78,2.90666148235
L186,L78,2.61354575924
L191,L78,3.51055402445
L203,L78,5.12896579733
L206,L78,5.41035945051
L213,L78,5.59960455426
L222,L78,5.85161525098
L227,L78,6.14605683022
L229,L78,7.6179562752
L231,L78,3.79250006611
L246,L78,3.28038635419
L247,L78,2.08386558258
L249,L78,2.1636730032
L252,L78,2.55145525776
L262,L78,2.49263936072
L271,L78,2.54315568757
L273,L78,2.7614627828
L274,L78,3.48425939873
L292,L78,3.8014328684
L299,L78,4.12232932273
L309,L78,4.62131291235
L310,L78,4.94323741243
L313,L78,6.29195694136
L315,L78,6.68349593519
L321,L78,7.0031264196
L323,L78,7.40590739435
L328,L78,5.39722578096
L333,L78,4.88284986551
L334,L78,4.15985049806
L336,L78,4.22550462365
L338,L78,4.43020859924
L349,L78,4.50518314537
L355,L78,2.0257652386
L361,L78,5.06612297504
L365,L78,9.77004137489
L370,L78,2.97036831737
L371,L78,8.31253268169
L375,L78,4.71201710797
L382,L78,5.28084564402
L385,L78,8.93228453556
L387,L78,7.85727903912
L392,L78,2.46077031677
L393,L78,2.79569878201
L402,L78,3.79706928792
L408,L78,1.30244731775
L411,L78,1.27817433417
L412,L78,1.42159021225
L418,L78,1.68296721992
L423,L78,2.04636732946
L430,L78,2.9820432181
L431,L78,3.32117649752
L437,L78,3.62303270156
L444,L78,3.84393474178
L445,L78,4.25054574243
L469,L78,5.10806837879
L483,L78,1.64686523794
L493,L78,1.91830972998
L495,L78,2.2738482385
L496,L78,2.65282409273
L511,L78,2.98283368802
L527,L78,7.11235143538
L529,L78,6.80329155066
L530,L78,6.35506165272
L540,L78,6.05975942593
L543,L78,1.36948387127
L554,L78,1.74674270221
L556,L78,0.768122468037
L560,L78,3.64779313534
L0,L78,4.53263713941
L7,L79,7.46115208258
L18,L79,7.49196124556
L26,L79,11.0537929201
L33,L79,9.21308579602
L36,L79,7.80821836509
L38,L79,6.90874210426
L57,L79,6.1346926479
L62,L79,5.18488317915
L63,L79,4.54278332844
L70,L79,3.67063894793
L75,L79,3.15766668504
L76,L79,2.13644500165
L77,L79,1.42912524875
L78,L79,0.939518077963
L79,L79,0
L80,L79,1.56189540274
L81,L79,10.6225477037
L82,L79,6.50622361553
L91,L79,6.15442887
L93,L79,6.84407012961
L99,L79,8.7323589101
L102,L79,8.20343787792
L103,L79,7.44125774345
L106,L79,6.71285411843
L113,L79,12.0064550976
L116,L79,5.20790531
L122,L79,4.88548460879
L128,L79,4.5467096727
L134,L79,4.23538163743
L135,L79,4.21853170957
L138,L79,4.01370836521
L139,L79,3.65659302513
L141,L79,3.30707553203
L145,L79,2.91758493923
L146,L79,2.36022073729
L147,L79,1.94725869781
L150,L79,1.53248004176
L151,L79,4.34957581856
L153,L79,0.643645029714
L154,L79,3.83693701449
L155,L79,3.1235283589
L156,L79,3.47595147707
L157,L79,3.85099281434
L159,L79,1.17864271306
L162,L79,2.32427405196
L168,L79,0.966025738381
L171,L79,2.1216065634
L173,L79,1.73438657029
L178,L79,1.23669196991
L179,L79,1.12327180461
L185,L79,2.83181303258
L186,L79,2.45433033537
L191,L79,3.53810880282
L203,L79,5.60015947459
L206,L79,5.93292113105
L213,L79,6.17464567099
L222,L79,6.47492971641
L227,L79,6.80764850973
L229,L79,8.43265820413
L231,L79,2.96700142085
L246,L79,2.50543949989
L247,L79,1.96273023069
L249,L79,2.21605539596
L252,L79,2.85154999698
L262,L79,2.86487690594
L271,L79,3.01831443362
L273,L79,3.27509798947
L274,L79,4.08170063874
L292,L79,4.42619646129
L299,L79,4.76277721444
L309,L79,5.2554172821
L310,L79,5.57134699313
L313,L79,6.92683764782
L315,L79,7.33269074762
L321,L79,7.66558812071
L323,L79,8.07878551721
L328,L79,6.33609576563
L333,L79,5.82039127131
L334,L79,5.09285839902
L336,L79,5.15032104373
L338,L79,5.33285750074
L349,L79,5.36908676801
L355,L79,1.23252546124
L361,L79,5.18570456793
L365,L79,10.2286758976
L370,L79,3.26123984867
L371,L79,8.96922256217
L375,L79,3.78054484884
L382,L79,4.36149950523
L385,L79,9.5698186063
L387,L79,8.52954805076
L392,L79,1.5361666556
L393,L79,1.86891879111
L402,L79,2.86702201666
L408,L79,0.59870008959
L411,L79,0.82811884055
L412,L79,1.30620491731
L418,L79,1.75937248859
L423,L79,2.25272855891
L430,L79,3.41306899057
L431,L79,3.80671959098
L437,L79,4.15594344784
L444,L79,4.40838624883
L445,L79,4.85272285436
L469,L79,5.7725888451
L483,L79,2.5729688746
L493,L79,2.80595124896
L495,L79,3.15352400294
L496,L79,3.52587343762
L511,L79,3.85546950447
L527,L79,8.05166878485
L529,L79,7.74161819383
L530,L79,7.29150803612
L540,L79,6.99419606108
L543,L79,0.947937839235
L554,L79,1.09617434658
L556,L79,0.946175807495
L560,L79,4.587096879
L0,L79,5.4684537329
L7,L80,8.81131007155
L18,L80,8.89647920809
L26,L80,12.4945614713
L33,L80,10.6593642645
L36,L80,9.26031446952
L38,L80,8.36551277636
L57,L80,7.59638902934
L62,L80,6.64476125426
L63,L80,6.00048375424
L70,L80,5.13728645945
L75,L80,4.63110119297
L76,L80,3.6156054696
L77,L80,2.94037635637
L78,L80,2.49270285785
L79,L80,1.56189540274
L80,L80,0
L81,L80,12.170185952
L82,L80,8.06767265335
L91,L80,7.71632171902
L93,L80,8.40445739148
L99,L80,10.234505171
L102,L80,9.71415341987
L103,L80,8.97025107843
L106,L80,8.25681472758
L113,L80,13.4446984808
L116,L80,6.60136813652
L122,L80,6.32485568608
L128,L80,6.01364939783
L134,L80,5.72672522071
L135,L80,5.75174504346
L138,L80,5.48162066258
L139,L80,5.07308784962
L141,L80,4.65827017989
L145,L80,4.24672390454
L146,L80,3.67348739006
L147,L80,3.24314075835
L150,L80,2.8229885511
L151,L80,5.08924344316
L153,L80,0.919371658264
L154,L80,2.28316242272
L155,L80,1.5684520643
L156,L80,3.97830009786
L157,L80,4.49937749344
L159,L80,0.70078439787
L162,L80,0.766633881614
L168,L80,0.908429154968
L171,L80,2.76954096042
L173,L80,2.3048846206
L178,L80,1.79021237808
L179,L80,1.35877836823
L185,L80,3.56550244917
L186,L80,3.14680599579
L191,L80,4.31188603674
L203,L80,6.78264389161
L206,L80,7.16309375651
L213,L80,7.45568350526
L222,L80,7.80112500932
L227,L80,8.16841781276
L229,L80,9.92721969008
L231,L80,2.09899312935
L246,L80,1.91931996396
L247,L80,2.82496561553
L249,L80,3.21188076067
L252,L80,4.00286800468
L262,L80,4.08123123746
L271,L80,4.31165942454
L273,L80,4.5855595062
L274,L80,5.43148622031
L292,L80,5.7905813001
L299,L80,6.13359831471
L309,L80,6.6110293326
L310,L80,6.91579942746
L313,L80,8.2592574446
L315,L80,8.67552602697
L321,L80,9.01902572268
L323,L80,9.43963963338
L328,L80,7.88605109699
L333,L80,7.37443240258
L334,L80,6.652151793
L336,L80,6.71212842951
L338,L80,6.89058114483
L349,L80,6.90786027493
L355,L80,0.850480335121
L361,L80,5.95797494611
L365,L80,11.3227322906
L370,L80,4.36565879679
L371,L80,10.306579244
L375,L80,2.34884309527
L382,L80,2.98651251235
L385,L80,10.8821947763
L387,L80,9.88650316064
L392,L80,0.61408459507
L393,L80,0.706124169041
L402,L80,1.48472210209
L408,L80,1.53158426535
L411,L80,1.86058588219
L412,L80,2.39933403263
L418,L80,2.88022246287
L423,L80,3.39256927863
L430,L80,4.64270393187
L431,L80,5.06608824782
L437,L80,5.44522397611
L444,L80,5.71874098897
L445,L80,6.18662458208
L469,L80,7.14864066419
L483,L80,4.13418570934
L493,L80,4.36269289566
L495,L80,4.70661991312
L496,L80,5.07506276487
L511,L80,5.40329888795
L527,L80,9.59827831627
L529,L80,9.29333872717
L530,L80,8.84736826626
L540,L80,8.55244726398
L543,L80,1.63602352451
L554,L80,1.24056613553
L556,L80,2.21430380639
L560,L80,6.13530516101
L0,L80,7.02525738751
L7,L81,4.95839021512
L18,L81,4.42036990728
L26,L81,6.08422532739
L33,L81,5.67252504026
L36,L81,5.74613161105
L38,L81,5.96981767786
